sex	age	l	m	s
1	1479	-0.276	7.7287	0.23573
1	1480	-0.2761	7.7283	0.23578
1	1481	-0.2762	7.7278	0.23584
1	1482	-0.2763	7.7274	0.23589
1	1483	-0.2764	7.727	0.23595
1	1484	-0.2765	7.7265	0.236
1	1485	-0.2766	7.7261	0.23606
1	1486	-0.2767	7.7257	0.23612
1	1487	-0.2768	7.7252	0.23617
1	1488	-0.2769	7.7248	0.23623
1	1489	-0.277	7.7243	0.23628
1	1490	-0.2771	7.7239	0.23634
1	1491	-0.2772	7.7234	0.23639
1	1492	-0.2773	7.723	0.23645
1	1493	-0.2774	7.7226	0.2365
1	1494	-0.2775	7.7221	0.23656
1	1495	-0.2776	7.7217	0.23661
1	1496	-0.2777	7.7212	0.23667
1	1497	-0.2778	7.7208	0.23673
1	1498	-0.2779	7.7203	0.23678
1	1499	-0.278	7.7199	0.23684
1	1500	-0.2781	7.7194	0.23689
1	1501	-0.2782	7.719	0.23695
1	1502	-0.2783	7.7185	0.237
1	1503	-0.2784	7.7181	0.23706
1	1504	-0.2785	7.7177	0.23711
1	1505	-0.2786	7.7172	0.23717
1	1506	-0.2787	7.7168	0.23723
1	1507	-0.2788	7.7163	0.23728
1	1508	-0.2789	7.7159	0.23734
1	1509	-0.279	7.7154	0.23739
1	1510	-0.2791	7.7149	0.23745
1	1511	-0.2792	7.7145	0.2375
1	1512	-0.2793	7.714	0.23756
1	1513	-0.2794	7.7136	0.23761
1	1514	-0.2795	7.7131	0.23767
1	1515	-0.2796	7.7127	0.23773
1	1516	-0.2797	7.7122	0.23778
1	1517	-0.2798	7.7118	0.23784
1	1518	-0.2799	7.7113	0.23789
1	1519	-0.28	7.7109	0.23795
1	1520	-0.2801	7.7104	0.238
1	1521	-0.2801	7.71	0.23806
1	1522	-0.2802	7.7095	0.23812
1	1523	-0.2803	7.709	0.23817
1	1524	-0.2804	7.7086	0.23823
1	1525	-0.2805	7.7081	0.23828
1	1526	-0.2806	7.7077	0.23834
1	1527	-0.2807	7.7072	0.23839
1	1528	-0.2808	7.7067	0.23845
1	1529	-0.2809	7.7063	0.23851
1	1530	-0.281	7.7058	0.23856
1	1531	-0.2811	7.7054	0.23862
1	1532	-0.2812	7.7049	0.23867
1	1533	-0.2813	7.7044	0.23873
1	1534	-0.2814	7.704	0.23878
1	1535	-0.2815	7.7035	0.23884
1	1536	-0.2816	7.7031	0.2389
1	1537	-0.2817	7.7026	0.23895
1	1538	-0.2818	7.7021	0.23901
1	1539	-0.2819	7.7017	0.23906
1	1540	-0.282	7.7012	0.23912
1	1541	-0.2821	7.7007	0.23918
1	1542	-0.2822	7.7003	0.23923
1	1543	-0.2823	7.6998	0.23929
1	1544	-0.2824	7.6994	0.23934
1	1545	-0.2825	7.6989	0.2394
1	1546	-0.2826	7.6984	0.23945
1	1547	-0.2827	7.698	0.23951
1	1548	-0.2828	7.6975	0.23957
1	1549	-0.2829	7.697	0.23962
1	1550	-0.283	7.6966	0.23968
1	1551	-0.2831	7.6961	0.23973
1	1552	-0.2832	7.6956	0.23979
1	1553	-0.2833	7.6952	0.23985
1	1554	-0.2834	7.6947	0.2399
1	1555	-0.2835	7.6942	0.23996
1	1556	-0.2835	7.6938	0.24001
1	1557	-0.2836	7.6933	0.24007
1	1558	-0.2837	7.6928	0.24013
1	1559	-0.2838	7.6924	0.24018
1	1560	-0.2839	7.6919	0.24024
1	1561	-0.284	7.6914	0.24029
1	1562	-0.2841	7.691	0.24035
1	1563	-0.2842	7.6905	0.24041
1	1564	-0.2843	7.69	0.24046
1	1565	-0.2844	7.6896	0.24052
1	1566	-0.2845	7.6891	0.24057
1	1567	-0.2846	7.6886	0.24063
1	1568	-0.2847	7.6882	0.24068
1	1569	-0.2848	7.6877	0.24074
1	1570	-0.2849	7.6872	0.2408
1	1571	-0.285	7.6867	0.24085
1	1572	-0.2851	7.6863	0.24091
1	1573	-0.2852	7.6858	0.24097
1	1574	-0.2853	7.6853	0.24102
1	1575	-0.2854	7.6849	0.24108
1	1576	-0.2855	7.6844	0.24113
1	1577	-0.2856	7.6839	0.24119
1	1578	-0.2857	7.6835	0.24125
1	1579	-0.2858	7.683	0.2413
1	1580	-0.2858	7.6825	0.24136
1	1581	-0.2859	7.6821	0.24141
1	1582	-0.286	7.6816	0.24147
1	1583	-0.2861	7.6811	0.24153
1	1584	-0.2862	7.6806	0.24158
1	1585	-0.2863	7.6802	0.24164
1	1586	-0.2864	7.6797	0.24169
1	1587	-0.2865	7.6792	0.24175
1	1588	-0.2866	7.6788	0.24181
1	1589	-0.2867	7.6783	0.24186
1	1590	-0.2868	7.6778	0.24192
1	1591	-0.2869	7.6773	0.24198
1	1592	-0.287	7.6769	0.24203
1	1593	-0.2871	7.6764	0.24209
1	1594	-0.2872	7.6759	0.24214
1	1595	-0.2873	7.6755	0.2422
1	1596	-0.2874	7.675	0.24226
1	1597	-0.2875	7.6745	0.24231
1	1598	-0.2876	7.674	0.24237
1	1599	-0.2877	7.6736	0.24242
1	1600	-0.2877	7.6731	0.24248
1	1601	-0.2878	7.6726	0.24254
1	1602	-0.2879	7.6722	0.24259
1	1603	-0.288	7.6717	0.24265
1	1604	-0.2881	7.6712	0.24271
1	1605	-0.2882	7.6707	0.24276
1	1606	-0.2883	7.6703	0.24282
1	1607	-0.2884	7.6698	0.24287
1	1608	-0.2885	7.6693	0.24293
1	1609	-0.2886	7.6689	0.24299
1	1610	-0.2887	7.6684	0.24304
1	1611	-0.2888	7.6679	0.2431
1	1612	-0.2889	7.6674	0.24316
1	1613	-0.289	7.667	0.24321
1	1614	-0.2891	7.6665	0.24327
1	1615	-0.2892	7.666	0.24333
1	1616	-0.2893	7.6656	0.24338
1	1617	-0.2893	7.6651	0.24344
1	1618	-0.2894	7.6646	0.24349
1	1619	-0.2895	7.6641	0.24355
1	1620	-0.2896	7.6637	0.24361
1	1621	-0.2897	7.6632	0.24366
1	1622	-0.2898	7.6627	0.24372
1	1623	-0.2899	7.6623	0.24378
1	1624	-0.29	7.6618	0.24383
1	1625	-0.2901	7.6613	0.24389
1	1626	-0.2902	7.6608	0.24395
1	1627	-0.2903	7.6604	0.244
1	1628	-0.2904	7.6599	0.24406
1	1629	-0.2905	7.6594	0.24411
1	1630	-0.2906	7.659	0.24417
1	1631	-0.2907	7.6585	0.24423
1	1632	-0.2907	7.658	0.24428
1	1633	-0.2908	7.6575	0.24434
1	1634	-0.2909	7.6571	0.2444
1	1635	-0.291	7.6566	0.24445
1	1636	-0.2911	7.6561	0.24451
1	1637	-0.2912	7.6557	0.24457
1	1638	-0.2913	7.6552	0.24462
1	1639	-0.2914	7.6547	0.24468
1	1640	-0.2915	7.6542	0.24474
1	1641	-0.2916	7.6538	0.24479
1	1642	-0.2917	7.6533	0.24485
1	1643	-0.2918	7.6528	0.24491
1	1644	-0.2919	7.6524	0.24496
1	1645	-0.292	7.6519	0.24502
1	1646	-0.2921	7.6514	0.24507
1	1647	-0.2921	7.651	0.24513
1	1648	-0.2922	7.6505	0.24519
1	1649	-0.2923	7.65	0.24524
1	1650	-0.2924	7.6495	0.2453
1	1651	-0.2925	7.6491	0.24536
1	1652	-0.2926	7.6486	0.24541
1	1653	-0.2927	7.6481	0.24547
1	1654	-0.2928	7.6477	0.24553
1	1655	-0.2929	7.6472	0.24558
1	1656	-0.293	7.6467	0.24564
1	1657	-0.2931	7.6463	0.2457
1	1658	-0.2932	7.6458	0.24575
1	1659	-0.2933	7.6453	0.24581
1	1660	-0.2933	7.6449	0.24587
1	1661	-0.2934	7.6444	0.24592
1	1662	-0.2935	7.6439	0.24598
1	1663	-0.2936	7.6435	0.24604
1	1664	-0.2937	7.643	0.24609
1	1665	-0.2938	7.6425	0.24615
1	1666	-0.2939	7.6421	0.24621
1	1667	-0.294	7.6416	0.24626
1	1668	-0.2941	7.6411	0.24632
1	1669	-0.2942	7.6407	0.24638
1	1670	-0.2943	7.6402	0.24643
1	1671	-0.2944	7.6397	0.24649
1	1672	-0.2944	7.6393	0.24655
1	1673	-0.2945	7.6388	0.2466
1	1674	-0.2946	7.6383	0.24666
1	1675	-0.2947	7.6379	0.24672
1	1676	-0.2948	7.6374	0.24677
1	1677	-0.2949	7.6369	0.24683
1	1678	-0.295	7.6365	0.24689
1	1679	-0.2951	7.636	0.24694
1	1680	-0.2952	7.6355	0.247
1	1681	-0.2953	7.6351	0.24706
1	1682	-0.2954	7.6346	0.24711
1	1683	-0.2955	7.6341	0.24717
1	1684	-0.2955	7.6337	0.24723
1	1685	-0.2956	7.6332	0.24729
1	1686	-0.2957	7.6328	0.24734
1	1687	-0.2958	7.6323	0.2474
1	1688	-0.2959	7.6318	0.24746
1	1689	-0.296	7.6314	0.24751
1	1690	-0.2961	7.6309	0.24757
1	1691	-0.2962	7.6304	0.24763
1	1692	-0.2963	7.63	0.24768
1	1693	-0.2964	7.6295	0.24774
1	1694	-0.2965	7.6291	0.2478
1	1695	-0.2965	7.6286	0.24785
1	1696	-0.2966	7.6281	0.24791
1	1697	-0.2967	7.6277	0.24797
1	1698	-0.2968	7.6272	0.24802
1	1699	-0.2969	7.6267	0.24808
1	1700	-0.297	7.6263	0.24814
1	1701	-0.2971	7.6258	0.24819
1	1702	-0.2972	7.6254	0.24825
1	1703	-0.2973	7.6249	0.24831
1	1704	-0.2974	7.6244	0.24837
1	1705	-0.2974	7.624	0.24842
1	1706	-0.2975	7.6235	0.24848
1	1707	-0.2976	7.6231	0.24854
1	1708	-0.2977	7.6226	0.24859
1	1709	-0.2978	7.6221	0.24865
1	1710	-0.2979	7.6217	0.24871
1	1711	-0.298	7.6212	0.24876
1	1712	-0.2981	7.6208	0.24882
1	1713	-0.2982	7.6203	0.24888
1	1714	-0.2983	7.6199	0.24893
1	1715	-0.2984	7.6194	0.24899
1	1716	-0.2984	7.6189	0.24905
1	1717	-0.2985	7.6185	0.2491
1	1718	-0.2986	7.618	0.24916
1	1719	-0.2987	7.6176	0.24922
1	1720	-0.2988	7.6171	0.24928
1	1721	-0.2989	7.6167	0.24933
1	1722	-0.299	7.6162	0.24939
1	1723	-0.2991	7.6158	0.24945
1	1724	-0.2992	7.6153	0.2495
1	1725	-0.2992	7.6148	0.24956
1	1726	-0.2993	7.6144	0.24962
1	1727	-0.2994	7.6139	0.24967
1	1728	-0.2995	7.6135	0.24973
1	1729	-0.2996	7.613	0.24979
1	1730	-0.2997	7.6126	0.24985
1	1731	-0.2998	7.6121	0.2499
1	1732	-0.2999	7.6117	0.24996
1	1733	-0.3	7.6112	0.25002
1	1734	-0.3001	7.6108	0.25007
1	1735	-0.3001	7.6103	0.25013
1	1736	-0.3002	7.6099	0.25019
1	1737	-0.3003	7.6094	0.25024
1	1738	-0.3004	7.609	0.2503
1	1739	-0.3005	7.6085	0.25036
1	1740	-0.3006	7.6081	0.25041
1	1741	-0.3007	7.6076	0.25047
1	1742	-0.3008	7.6072	0.25053
1	1743	-0.3009	7.6067	0.25059
1	1744	-0.3009	7.6063	0.25064
1	1745	-0.301	7.6058	0.2507
1	1746	-0.3011	7.6054	0.25076
1	1747	-0.3012	7.6049	0.25081
1	1748	-0.3013	7.6045	0.25087
1	1749	-0.3014	7.604	0.25093
1	1750	-0.3015	7.6036	0.25098
1	1751	-0.3016	7.6031	0.25104
1	1752	-0.3017	7.6027	0.2511
1	1753	-0.3017	7.6023	0.25116
1	1754	-0.3018	7.6018	0.25121
1	1755	-0.3019	7.6014	0.25127
1	1756	-0.302	7.6009	0.25133
1	1757	-0.3021	7.6005	0.25138
1	1758	-0.3022	7.6	0.25144
1	1759	-0.3023	7.5996	0.2515
1	1760	-0.3024	7.5991	0.25156
1	1761	-0.3025	7.5987	0.25161
1	1762	-0.3025	7.5983	0.25167
1	1763	-0.3026	7.5978	0.25173
1	1764	-0.3027	7.5974	0.25178
1	1765	-0.3028	7.5969	0.25184
1	1766	-0.3029	7.5965	0.2519
1	1767	-0.303	7.5961	0.25195
1	1768	-0.3031	7.5956	0.25201
1	1769	-0.3032	7.5952	0.25207
1	1770	-0.3032	7.5947	0.25213
1	1771	-0.3033	7.5943	0.25218
1	1772	-0.3034	7.5939	0.25224
1	1773	-0.3035	7.5934	0.2523
1	1774	-0.3036	7.593	0.25235
1	1775	-0.3037	7.5925	0.25241
1	1776	-0.3038	7.5921	0.25247
1	1777	-0.3039	7.5917	0.25252
1	1778	-0.304	7.5912	0.25258
1	1779	-0.304	7.5908	0.25264
1	1780	-0.3041	7.5904	0.2527
1	1781	-0.3042	7.5899	0.25275
1	1782	-0.3043	7.5895	0.25281
1	1783	-0.3044	7.5891	0.25287
1	1784	-0.3045	7.5886	0.25292
1	1785	-0.3046	7.5882	0.25298
1	1786	-0.3047	7.5878	0.25304
1	1787	-0.3047	7.5873	0.25309
1	1788	-0.3048	7.5869	0.25315
1	1789	-0.3049	7.5865	0.25321
1	1790	-0.305	7.586	0.25326
1	1791	-0.3051	7.5856	0.25332
1	1792	-0.3052	7.5852	0.25338
1	1793	-0.3053	7.5847	0.25344
1	1794	-0.3053	7.5843	0.25349
1	1795	-0.3054	7.5839	0.25355
1	1796	-0.3055	7.5834	0.25361
1	1797	-0.3056	7.583	0.25366
1	1798	-0.3057	7.5826	0.25372
1	1799	-0.3058	7.5822	0.25378
1	1800	-0.3059	7.5817	0.25383
1	1801	-0.306	7.5813	0.25389
1	1802	-0.306	7.5809	0.25395
1	1803	-0.3061	7.5805	0.25401
1	1804	-0.3062	7.58	0.25406
1	1805	-0.3063	7.5796	0.25412
1	1806	-0.3064	7.5792	0.25418
1	1807	-0.3065	7.5787	0.25423
1	1808	-0.3066	7.5783	0.25429
1	1809	-0.3067	7.5779	0.25435
1	1810	-0.3067	7.5775	0.2544
1	1811	-0.3068	7.577	0.25446
1	1812	-0.3069	7.5766	0.25452
1	1813	-0.307	7.5762	0.25457
1	1814	-0.3071	7.5758	0.25463
1	1815	-0.3072	7.5754	0.25469
1	1816	-0.3073	7.5749	0.25475
1	1817	-0.3073	7.5745	0.2548
1	1818	-0.3074	7.5741	0.25486
1	1819	-0.3075	7.5737	0.25492
1	1820	-0.3076	7.5732	0.25497
1	1821	-0.3077	7.5728	0.25503
1	1822	-0.3078	7.5724	0.25509
1	1823	-0.3079	7.572	0.25514
1	1824	-0.308	7.5716	0.2552
1	1825	-0.308	7.5712	0.25526
1	1826	-0.3081	7.5707	0.25531
1	1827	-0.3082	7.5703	0.25537
1	1828	-0.3083	7.5699	0.25543
1	1829	-0.3084	7.5695	0.25549
1	1830	-0.3085	7.5691	0.25554
1	1831	-0.3086	7.5686	0.2556
1	1832	-0.3086	7.5682	0.25566
1	1833	-0.3087	7.5678	0.25571
1	1834	-0.3088	7.5674	0.25577
1	1835	-0.3089	7.567	0.25583
1	1836	-0.309	7.5666	0.25588
1	1837	-0.3091	7.5662	0.25594
1	1838	-0.3092	7.5657	0.256
1	1839	-0.3092	7.5653	0.25605
1	1840	-0.3093	7.5649	0.25611
1	1841	-0.3094	7.5645	0.25617
1	1842	-0.3095	7.5641	0.25622
1	1843	-0.3096	7.5637	0.25628
1	1844	-0.3097	7.5633	0.25634
1	1845	-0.3098	7.5628	0.25639
1	1846	-0.3098	7.5624	0.25645
1	1847	-0.3099	7.562	0.25651
1	1848	-0.31	7.5616	0.25656
1	1849	-0.3101	7.5612	0.25662
1	1850	-0.3102	7.5608	0.25668
1	1851	-0.3103	7.5604	0.25674
1	1852	-0.3104	7.56	0.25679
1	1853	-0.3104	7.5596	0.25685
1	1854	-0.3105	7.5591	0.25691
1	1855	-0.3106	7.5587	0.25696
1	1856	-0.3107	7.5583	0.25702
2	91	0.1882	9.7533	0.17525
2	92	0.1859	9.748	0.17555
2	93	0.1836	9.7427	0.17583
2	94	0.1813	9.7375	0.17612
2	95	0.1791	9.7323	0.1764
2	96	0.1769	9.7272	0.17669
2	97	0.1747	9.722	0.17697
2	98	0.1725	9.7169	0.17725
2	99	0.1703	9.7118	0.17752
2	100	0.1682	9.7067	0.1778
2	101	0.1661	9.7015	0.17807
2	102	0.164	9.6964	0.17834
2	103	0.1619	9.6913	0.17861
2	104	0.1598	9.6861	0.17888
2	105	0.1578	9.6809	0.17914
2	106	0.1557	9.6756	0.17941
2	107	0.1537	9.6704	0.17967
2	108	0.1517	9.6651	0.17993
2	109	0.1497	9.6597	0.18019
2	110	0.1477	9.6543	0.18045
2	111	0.1458	9.6489	0.1807
2	112	0.1438	9.6434	0.18096
2	113	0.1419	9.6379	0.18121
2	114	0.14	9.6323	0.18146
2	115	0.1381	9.6266	0.18172
2	116	0.1362	9.6209	0.18196
2	117	0.1343	9.6151	0.18221
2	118	0.1325	9.6092	0.18246
2	119	0.1306	9.6033	0.18271
2	120	0.1288	9.5973	0.18295
2	121	0.127	9.5912	0.18319
2	122	0.1252	9.5851	0.18343
2	123	0.1234	9.5789	0.18367
2	124	0.1216	9.5726	0.18391
2	125	0.1198	9.5662	0.18415
2	126	0.1181	9.5598	0.18439
2	127	0.1164	9.5533	0.18462
2	128	0.1146	9.5468	0.18486
2	129	0.1129	9.5402	0.18509
2	130	0.1112	9.5335	0.18532
2	131	0.1095	9.5268	0.18555
2	132	0.1078	9.52	0.18578
2	133	0.1062	9.5132	0.186
2	134	0.1045	9.5063	0.18623
2	135	0.1028	9.4993	0.18645
2	136	0.1012	9.4923	0.18667
2	137	0.0996	9.4853	0.1869
2	138	0.098	9.4782	0.18712
2	139	0.0964	9.471	0.18733
2	140	0.0948	9.4638	0.18755
2	141	0.0932	9.4565	0.18776
2	142	0.0916	9.4492	0.18798
2	143	0.09	9.4418	0.18819
2	144	0.0885	9.4344	0.1884
2	145	0.0869	9.4269	0.18861
2	146	0.0854	9.4193	0.18882
2	147	0.0839	9.4118	0.18902
2	148	0.0824	9.4041	0.18923
2	149	0.0808	9.3964	0.18943
2	150	0.0794	9.3887	0.18963
2	151	0.0779	9.3809	0.18983
2	152	0.0764	9.373	0.19003
2	153	0.0749	9.3652	0.19023
2	154	0.0734	9.3572	0.19042
2	155	0.072	9.3493	0.19062
2	156	0.0706	9.3413	0.19081
2	157	0.0691	9.3332	0.191
2	158	0.0677	9.3252	0.19119
2	159	0.0663	9.3171	0.19138
2	160	0.0649	9.3089	0.19157
2	161	0.0635	9.3008	0.19175
2	162	0.0621	9.2926	0.19194
2	163	0.0607	9.2844	0.19212
2	164	0.0593	9.2761	0.1923
2	165	0.0579	9.2679	0.19248
2	166	0.0566	9.2596	0.19266
2	167	0.0552	9.2513	0.19283
2	168	0.0539	9.2429	0.19301
2	169	0.0525	9.2346	0.19318
2	170	0.0512	9.2262	0.19335
2	171	0.0498	9.2178	0.19352
2	172	0.0485	9.2094	0.19369
2	173	0.0472	9.201	0.19386
2	174	0.0459	9.1926	0.19403
2	175	0.0446	9.1842	0.19419
2	176	0.0433	9.1757	0.19435
2	177	0.042	9.1672	0.19452
2	178	0.0408	9.1588	0.19468
2	179	0.0395	9.1503	0.19483
2	180	0.0382	9.1418	0.19499
2	181	0.037	9.1333	0.19515
2	182	0.0357	9.1247	0.1953
2	183	0.0345	9.1162	0.19545
2	184	0.0332	9.1077	0.19561
2	185	0.032	9.0992	0.19576
2	186	0.0308	9.0906	0.1959
2	187	0.0295	9.0821	0.19605
2	188	0.0283	9.0736	0.19619
2	189	0.0271	9.065	0.19634
2	190	0.0259	9.0565	0.19648
2	191	0.0247	9.048	0.19662
2	192	0.0235	9.0395	0.19676
2	193	0.0223	9.0309	0.1969
2	194	0.0211	9.0224	0.19703
2	195	0.02	9.0139	0.19717
2	196	0.0188	9.0054	0.1973
2	197	0.0176	8.9969	0.19743
2	198	0.0165	8.9884	0.19756
2	199	0.0153	8.98	0.19769
2	200	0.0142	8.9715	0.19782
2	201	0.013	8.9631	0.19794
2	202	0.0119	8.9546	0.19807
2	203	0.0108	8.9462	0.19819
2	204	0.0097	8.9378	0.19831
2	205	0.0085	8.9293	0.19843
2	206	0.0074	8.921	0.19855
2	207	0.0063	8.9126	0.19866
2	208	0.0052	8.9042	0.19878
2	209	0.0041	8.8959	0.19889
2	210	0.003	8.8875	0.199
2	211	0.0019	8.8792	0.19911
2	212	0.0009	8.8709	0.19922
2	213	-0.0002	8.8626	0.19933
2	214	-0.0013	8.8543	0.19944
2	215	-0.0024	8.8461	0.19954
2	216	-0.0034	8.8379	0.19964
2	217	-0.0045	8.8297	0.19974
2	218	-0.0055	8.8215	0.19984
2	219	-0.0066	8.8134	0.19994
2	220	-0.0076	8.8052	0.20004
2	221	-0.0087	8.7971	0.20013
2	222	-0.0097	8.7891	0.20023
2	223	-0.0107	8.781	0.20032
2	224	-0.0117	8.773	0.20041
2	225	-0.0128	8.765	0.2005
2	226	-0.0138	8.757	0.20059
2	227	-0.0148	8.7491	0.20068
2	228	-0.0158	8.7412	0.20076
2	229	-0.0168	8.7333	0.20084
2	230	-0.0178	8.7255	0.20093
2	231	-0.0188	8.7177	0.20101
2	232	-0.0197	8.7099	0.20109
2	233	-0.0207	8.7022	0.20117
2	234	-0.0217	8.6944	0.20124
2	235	-0.0227	8.6868	0.20132
2	236	-0.0236	8.6791	0.2014
2	237	-0.0246	8.6715	0.20147
2	238	-0.0256	8.6639	0.20154
2	239	-0.0265	8.6564	0.20161
2	240	-0.0275	8.6489	0.20168
2	241	-0.0284	8.6414	0.20175
2	242	-0.0293	8.6339	0.20182
2	243	-0.0303	8.6265	0.20188
2	244	-0.0312	8.6192	0.20195
2	245	-0.0321	8.6118	0.20201
2	246	-0.0331	8.6045	0.20207
2	247	-0.034	8.5973	0.20213
2	248	-0.0349	8.5901	0.20219
2	249	-0.0358	8.5829	0.20225
2	250	-0.0367	8.5757	0.20231
2	251	-0.0376	8.5686	0.20237
2	252	-0.0385	8.5616	0.20242
2	253	-0.0394	8.5545	0.20248
2	254	-0.0403	8.5475	0.20253
2	255	-0.0412	8.5406	0.20258
2	256	-0.0421	8.5337	0.20263
2	257	-0.0429	8.5268	0.20268
2	258	-0.0438	8.52	0.20273
2	259	-0.0447	8.5132	0.20278
2	260	-0.0455	8.5064	0.20283
2	261	-0.0464	8.4997	0.20287
2	262	-0.0473	8.493	0.20292
2	263	-0.0481	8.4864	0.20296
2	264	-0.049	8.4798	0.20301
2	265	-0.0498	8.4732	0.20305
2	266	-0.0506	8.4667	0.20309
2	267	-0.0515	8.4602	0.20313
2	268	-0.0523	8.4538	0.20317
2	269	-0.0531	8.4474	0.20321
2	270	-0.054	8.441	0.20325
2	271	-0.0548	8.4347	0.20328
2	272	-0.0556	8.4285	0.20332
2	273	-0.0564	8.4222	0.20336
2	274	-0.0572	8.416	0.20339
2	275	-0.058	8.4099	0.20342
2	276	-0.0588	8.4037	0.20346
2	277	-0.0596	8.3977	0.20349
2	278	-0.0604	8.3916	0.20352
2	279	-0.0612	8.3856	0.20355
2	280	-0.062	8.3797	0.20358
2	281	-0.0628	8.3738	0.20361
2	282	-0.0635	8.3679	0.20364
2	283	-0.0643	8.3621	0.20367
2	284	-0.0651	8.3563	0.2037
2	285	-0.0658	8.3505	0.20372
2	286	-0.0666	8.3448	0.20375
2	287	-0.0674	8.3391	0.20377
2	288	-0.0681	8.3335	0.2038
2	289	-0.0689	8.3279	0.20382
2	290	-0.0696	8.3224	0.20385
2	291	-0.0704	8.3168	0.20387
2	292	-0.0711	8.3114	0.20389
2	293	-0.0718	8.3059	0.20391
2	294	-0.0726	8.3005	0.20394
2	295	-0.0733	8.2952	0.20396
2	296	-0.074	8.2899	0.20398
2	297	-0.0747	8.2846	0.204
2	298	-0.0754	8.2794	0.20402
2	299	-0.0762	8.2742	0.20403
2	300	-0.0769	8.269	0.20405
2	301	-0.0776	8.2639	0.20407
2	302	-0.0783	8.2588	0.20409
2	303	-0.079	8.2537	0.2041
2	304	-0.0797	8.2487	0.20412
2	305	-0.0804	8.2437	0.20414
2	306	-0.0811	8.2388	0.20415
2	307	-0.0817	8.2339	0.20417
2	308	-0.0824	8.229	0.20418
2	309	-0.0831	8.2242	0.20419
2	310	-0.0838	8.2194	0.20421
2	311	-0.0844	8.2147	0.20422
2	312	-0.0851	8.21	0.20423
2	313	-0.0858	8.2053	0.20425
2	314	-0.0864	8.2006	0.20426
2	315	-0.0871	8.196	0.20427
2	316	-0.0878	8.1914	0.20428
2	317	-0.0884	8.1869	0.20429
2	318	-0.089	8.1824	0.2043
2	319	-0.0897	8.1779	0.20431
2	320	-0.0903	8.1734	0.20432
2	321	-0.091	8.169	0.20433
2	322	-0.0916	8.1647	0.20434
2	323	-0.0922	8.1603	0.20435
2	324	-0.0929	8.156	0.20436
2	325	-0.0935	8.1517	0.20436
2	326	-0.0941	8.1475	0.20437
2	327	-0.0947	8.1433	0.20438
2	328	-0.0953	8.1391	0.20439
2	329	-0.096	8.1349	0.20439
2	330	-0.0966	8.1308	0.2044
2	331	-0.0972	8.1267	0.20441
2	332	-0.0978	8.1226	0.20441
2	333	-0.0984	8.1186	0.20442
2	334	-0.099	8.1146	0.20442
2	335	-0.0996	8.1106	0.20443
2	336	-0.1002	8.1067	0.20443
2	337	-0.1007	8.1028	0.20443
2	338	-0.1013	8.0989	0.20444
2	339	-0.1019	8.0951	0.20444
2	340	-0.1025	8.0913	0.20444
2	341	-0.1031	8.0875	0.20445
2	342	-0.1036	8.0837	0.20445
2	343	-0.1042	8.08	0.20445
2	344	-0.1048	8.0763	0.20445
2	345	-0.1053	8.0727	0.20446
2	346	-0.1059	8.069	0.20446
2	347	-0.1065	8.0654	0.20446
2	348	-0.107	8.0618	0.20446
2	349	-0.1076	8.0583	0.20446
2	350	-0.1081	8.0547	0.20446
2	351	-0.1087	8.0512	0.20446
2	352	-0.1092	8.0478	0.20446
2	353	-0.1097	8.0443	0.20446
2	354	-0.1103	8.0409	0.20446
2	355	-0.1108	8.0375	0.20446
2	356	-0.1113	8.0341	0.20446
2	357	-0.1119	8.0308	0.20446
2	358	-0.1124	8.0275	0.20446
2	359	-0.1129	8.0242	0.20446
2	360	-0.1134	8.0209	0.20446
2	361	-0.114	8.0177	0.20446
2	362	-0.1145	8.0145	0.20446
2	363	-0.115	8.0113	0.20446
2	364	-0.1155	8.0081	0.20445
2	365	-0.116	8.005	0.20445
2	366	-0.1165	8.0019	0.20445
2	367	-0.117	7.9988	0.20445
2	368	-0.1175	7.9957	0.20444
2	369	-0.118	7.9927	0.20444
2	370	-0.1185	7.9896	0.20444
2	371	-0.119	7.9867	0.20444
2	372	-0.1195	7.9837	0.20443
2	373	-0.12	7.9807	0.20443
2	374	-0.1205	7.9778	0.20443
2	375	-0.1209	7.9749	0.20442
2	376	-0.1214	7.972	0.20442
2	377	-0.1219	7.9691	0.20441
2	378	-0.1224	7.9663	0.20441
2	379	-0.1228	7.9635	0.20441
2	380	-0.1233	7.9607	0.2044
2	381	-0.1238	7.9579	0.2044
2	382	-0.1242	7.9552	0.20439
2	383	-0.1247	7.9524	0.20439
2	384	-0.1251	7.9497	0.20438
2	385	-0.1256	7.947	0.20438
2	386	-0.1261	7.9444	0.20437
2	387	-0.1265	7.9417	0.20437
2	388	-0.127	7.9391	0.20436
2	389	-0.1274	7.9365	0.20436
2	390	-0.1278	7.9339	0.20435
2	391	-0.1283	7.9314	0.20435
2	392	-0.1287	7.9288	0.20434
2	393	-0.1292	7.9263	0.20433
2	394	-0.1296	7.9238	0.20433
2	395	-0.13	7.9213	0.20432
2	396	-0.1305	7.9189	0.20432
2	397	-0.1309	7.9164	0.20431
2	398	-0.1313	7.914	0.2043
2	399	-0.1317	7.9116	0.2043
2	400	-0.1322	7.9093	0.20429
2	401	-0.1326	7.9069	0.20428
2	402	-0.133	7.9046	0.20428
2	403	-0.1334	7.9022	0.20427
2	404	-0.1338	7.8999	0.20426
2	405	-0.1342	7.8977	0.20426
2	406	-0.1346	7.8954	0.20425
