sex	age	l	m	s
1	1479	-0.913	5.5376	0.18921
1	1480	-0.9134	5.537	0.18922
1	1481	-0.9137	5.5365	0.18923
1	1482	-0.914	5.5359	0.18924
1	1483	-0.9143	5.5353	0.18925
1	1484	-0.9146	5.5347	0.18926
1	1485	-0.915	5.5341	0.18927
1	1486	-0.9153	5.5335	0.18928
1	1487	-0.9156	5.5329	0.18929
1	1488	-0.9159	5.5323	0.1893
1	1489	-0.9162	5.5318	0.18931
1	1490	-0.9166	5.5312	0.18932
1	1491	-0.9169	5.5306	0.18933
1	1492	-0.9172	5.53	0.18934
1	1493	-0.9175	5.5294	0.18935
1	1494	-0.9178	5.5288	0.18936
1	1495	-0.9182	5.5282	0.18937
1	1496	-0.9185	5.5276	0.18938
1	1497	-0.9188	5.5271	0.18939
1	1498	-0.9191	5.5265	0.1894
1	1499	-0.9194	5.5259	0.18941
1	1500	-0.9198	5.5253	0.18942
1	1501	-0.9201	5.5247	0.18943
1	1502	-0.9204	5.5241	0.18944
1	1503	-0.9207	5.5235	0.18945
1	1504	-0.921	5.5229	0.18946
1	1505	-0.9213	5.5224	0.18947
1	1506	-0.9217	5.5218	0.18948
1	1507	-0.922	5.5212	0.18949
1	1508	-0.9223	5.5206	0.1895
1	1509	-0.9226	5.52	0.18951
1	1510	-0.9229	5.5194	0.18952
1	1511	-0.9233	5.5188	0.18953
1	1512	-0.9236	5.5183	0.18954
1	1513	-0.9239	5.5177	0.18955
1	1514	-0.9242	5.5171	0.18956
1	1515	-0.9245	5.5165	0.18957
1	1516	-0.9248	5.5159	0.18958
1	1517	-0.9252	5.5153	0.18959
1	1518	-0.9255	5.5147	0.1896
1	1519	-0.9258	5.5142	0.18961
1	1520	-0.9261	5.5136	0.18962
1	1521	-0.9264	5.513	0.18963
1	1522	-0.9268	5.5124	0.18964
1	1523	-0.9271	5.5118	0.18965
1	1524	-0.9274	5.5112	0.18966
1	1525	-0.9277	5.5106	0.18967
1	1526	-0.928	5.5101	0.18968
1	1527	-0.9283	5.5095	0.18969
1	1528	-0.9287	5.5089	0.1897
1	1529	-0.929	5.5083	0.18971
1	1530	-0.9293	5.5077	0.18972
1	1531	-0.9296	5.5071	0.18973
1	1532	-0.9299	5.5066	0.18974
1	1533	-0.9302	5.506	0.18975
1	1534	-0.9306	5.5054	0.18976
1	1535	-0.9309	5.5048	0.18977
1	1536	-0.9312	5.5042	0.18978
1	1537	-0.9315	5.5036	0.18979
1	1538	-0.9318	5.5031	0.1898
1	1539	-0.9321	5.5025	0.18981
1	1540	-0.9325	5.5019	0.18982
1	1541	-0.9328	5.5013	0.18983
1	1542	-0.9331	5.5007	0.18984
1	1543	-0.9334	5.5002	0.18985
1	1544	-0.9337	5.4996	0.18986
1	1545	-0.934	5.499	0.18987
1	1546	-0.9343	5.4984	0.18988
1	1547	-0.9347	5.4978	0.18989
1	1548	-0.935	5.4973	0.1899
1	1549	-0.9353	5.4967	0.18991
1	1550	-0.9356	5.4961	0.18992
1	1551	-0.9359	5.4955	0.18993
1	1552	-0.9362	5.495	0.18994
1	1553	-0.9366	5.4944	0.18995
1	1554	-0.9369	5.4938	0.18996
1	1555	-0.9372	5.4932	0.18997
1	1556	-0.9375	5.4926	0.18998
1	1557	-0.9378	5.4921	0.18998
1	1558	-0.9381	5.4915	0.18999
1	1559	-0.9384	5.4909	0.19
1	1560	-0.9388	5.4904	0.19001
1	1561	-0.9391	5.4898	0.19002
1	1562	-0.9394	5.4892	0.19003
1	1563	-0.9397	5.4886	0.19004
1	1564	-0.94	5.4881	0.19005
1	1565	-0.9403	5.4875	0.19006
1	1566	-0.9406	5.4869	0.19007
1	1567	-0.941	5.4863	0.19008
1	1568	-0.9413	5.4858	0.19009
1	1569	-0.9416	5.4852	0.1901
1	1570	-0.9419	5.4846	0.19011
1	1571	-0.9422	5.4841	0.19012
1	1572	-0.9425	5.4835	0.19013
1	1573	-0.9428	5.4829	0.19014
1	1574	-0.9432	5.4824	0.19015
1	1575	-0.9435	5.4818	0.19016
1	1576	-0.9438	5.4812	0.19017
1	1577	-0.9441	5.4807	0.19018
1	1578	-0.9444	5.4801	0.19019
1	1579	-0.9447	5.4795	0.1902
1	1580	-0.945	5.479	0.19021
1	1581	-0.9453	5.4784	0.19022
1	1582	-0.9457	5.4778	0.19023
1	1583	-0.946	5.4773	0.19024
1	1584	-0.9463	5.4767	0.19025
1	1585	-0.9466	5.4762	0.19026
1	1586	-0.9469	5.4756	0.19027
1	1587	-0.9472	5.475	0.19028
1	1588	-0.9475	5.4745	0.19029
1	1589	-0.9479	5.4739	0.1903
1	1590	-0.9482	5.4734	0.19031
1	1591	-0.9485	5.4728	0.19032
1	1592	-0.9488	5.4722	0.19033
1	1593	-0.9491	5.4717	0.19034
1	1594	-0.9494	5.4711	0.19035
1	1595	-0.9497	5.4706	0.19036
1	1596	-0.95	5.47	0.19037
1	1597	-0.9503	5.4695	0.19038
1	1598	-0.9507	5.4689	0.19039
1	1599	-0.951	5.4683	0.1904
1	1600	-0.9513	5.4678	0.19041
1	1601	-0.9516	5.4672	0.19041
1	1602	-0.9519	5.4667	0.19042
1	1603	-0.9522	5.4661	0.19043
1	1604	-0.9525	5.4656	0.19044
1	1605	-0.9528	5.465	0.19045
1	1606	-0.9532	5.4645	0.19046
1	1607	-0.9535	5.4639	0.19047
1	1608	-0.9538	5.4634	0.19048
1	1609	-0.9541	5.4628	0.19049
1	1610	-0.9544	5.4623	0.1905
1	1611	-0.9547	5.4618	0.19051
1	1612	-0.955	5.4612	0.19052
1	1613	-0.9553	5.4607	0.19053
1	1614	-0.9556	5.4601	0.19054
1	1615	-0.956	5.4596	0.19055
1	1616	-0.9563	5.459	0.19056
1	1617	-0.9566	5.4585	0.19057
1	1618	-0.9569	5.4579	0.19058
1	1619	-0.9572	5.4574	0.19059
1	1620	-0.9575	5.4569	0.1906
1	1621	-0.9578	5.4563	0.19061
1	1622	-0.9581	5.4558	0.19062
1	1623	-0.9584	5.4553	0.19063
1	1624	-0.9587	5.4547	0.19064
1	1625	-0.9591	5.4542	0.19065
1	1626	-0.9594	5.4536	0.19066
1	1627	-0.9597	5.4531	0.19067
1	1628	-0.96	5.4526	0.19068
1	1629	-0.9603	5.452	0.19069
1	1630	-0.9606	5.4515	0.1907
1	1631	-0.9609	5.451	0.19071
1	1632	-0.9612	5.4504	0.19072
1	1633	-0.9615	5.4499	0.19072
1	1634	-0.9618	5.4494	0.19073
1	1635	-0.9622	5.4489	0.19074
1	1636	-0.9625	5.4483	0.19075
1	1637	-0.9628	5.4478	0.19076
1	1638	-0.9631	5.4473	0.19077
1	1639	-0.9634	5.4467	0.19078
1	1640	-0.9637	5.4462	0.19079
1	1641	-0.964	5.4457	0.1908
1	1642	-0.9643	5.4452	0.19081
1	1643	-0.9646	5.4446	0.19082
1	1644	-0.9649	5.4441	0.19083
1	1645	-0.9652	5.4436	0.19084
1	1646	-0.9656	5.4431	0.19085
1	1647	-0.9659	5.4426	0.19086
1	1648	-0.9662	5.442	0.19087
1	1649	-0.9665	5.4415	0.19088
1	1650	-0.9668	5.441	0.19089
1	1651	-0.9671	5.4405	0.1909
1	1652	-0.9674	5.44	0.19091
1	1653	-0.9677	5.4395	0.19092
1	1654	-0.968	5.4389	0.19093
1	1655	-0.9683	5.4384	0.19094
1	1656	-0.9686	5.4379	0.19095
1	1657	-0.9689	5.4374	0.19096
1	1658	-0.9693	5.4369	0.19097
1	1659	-0.9696	5.4364	0.19098
1	1660	-0.9699	5.4359	0.19098
1	1661	-0.9702	5.4354	0.19099
1	1662	-0.9705	5.4349	0.191
1	1663	-0.9708	5.4343	0.19101
1	1664	-0.9711	5.4338	0.19102
1	1665	-0.9714	5.4333	0.19103
1	1666	-0.9717	5.4328	0.19104
1	1667	-0.972	5.4323	0.19105
1	1668	-0.9723	5.4318	0.19106
1	1669	-0.9726	5.4313	0.19107
1	1670	-0.9729	5.4308	0.19108
1	1671	-0.9733	5.4303	0.19109
1	1672	-0.9736	5.4298	0.1911
1	1673	-0.9739	5.4293	0.19111
1	1674	-0.9742	5.4288	0.19112
1	1675	-0.9745	5.4283	0.19113
1	1676	-0.9748	5.4278	0.19114
1	1677	-0.9751	5.4273	0.19115
1	1678	-0.9754	5.4268	0.19116
1	1679	-0.9757	5.4263	0.19117
1	1680	-0.976	5.4258	0.19118
1	1681	-0.9763	5.4253	0.19119
1	1682	-0.9766	5.4249	0.1912
1	1683	-0.9769	5.4244	0.1912
1	1684	-0.9772	5.4239	0.19121
1	1685	-0.9775	5.4234	0.19122
1	1686	-0.9779	5.4229	0.19123
1	1687	-0.9782	5.4224	0.19124
1	1688	-0.9785	5.4219	0.19125
1	1689	-0.9788	5.4214	0.19126
1	1690	-0.9791	5.4209	0.19127
1	1691	-0.9794	5.4205	0.19128
1	1692	-0.9797	5.42	0.19129
1	1693	-0.98	5.4195	0.1913
1	1694	-0.9803	5.419	0.19131
1	1695	-0.9806	5.4185	0.19132
1	1696	-0.9809	5.4181	0.19133
1	1697	-0.9812	5.4176	0.19134
1	1698	-0.9815	5.4171	0.19135
1	1699	-0.9818	5.4166	0.19136
1	1700	-0.9821	5.4161	0.19137
1	1701	-0.9824	5.4157	0.19138
1	1702	-0.9827	5.4152	0.19139
1	1703	-0.983	5.4147	0.1914
1	1704	-0.9834	5.4142	0.1914
1	1705	-0.9837	5.4138	0.19141
1	1706	-0.984	5.4133	0.19142
1	1707	-0.9843	5.4128	0.19143
1	1708	-0.9846	5.4124	0.19144
1	1709	-0.9849	5.4119	0.19145
1	1710	-0.9852	5.4114	0.19146
1	1711	-0.9855	5.411	0.19147
1	1712	-0.9858	5.4105	0.19148
1	1713	-0.9861	5.41	0.19149
1	1714	-0.9864	5.4096	0.1915
1	1715	-0.9867	5.4091	0.19151
1	1716	-0.987	5.4086	0.19152
1	1717	-0.9873	5.4082	0.19153
1	1718	-0.9876	5.4077	0.19154
1	1719	-0.9879	5.4072	0.19155
1	1720	-0.9882	5.4068	0.19156
1	1721	-0.9885	5.4063	0.19157
1	1722	-0.9888	5.4059	0.19158
1	1723	-0.9891	5.4054	0.19159
1	1724	-0.9894	5.405	0.19159
1	1725	-0.9897	5.4045	0.1916
1	1726	-0.99	5.404	0.19161
1	1727	-0.9903	5.4036	0.19162
1	1728	-0.9907	5.4031	0.19163
1	1729	-0.991	5.4027	0.19164
1	1730	-0.9913	5.4022	0.19165
1	1731	-0.9916	5.4018	0.19166
1	1732	-0.9919	5.4013	0.19167
1	1733	-0.9922	5.4009	0.19168
1	1734	-0.9925	5.4004	0.19169
1	1735	-0.9928	5.4	0.1917
1	1736	-0.9931	5.3995	0.19171
1	1737	-0.9934	5.3991	0.19172
1	1738	-0.9937	5.3987	0.19173
1	1739	-0.994	5.3982	0.19174
1	1740	-0.9943	5.3978	0.19175
1	1741	-0.9946	5.3973	0.19176
1	1742	-0.9949	5.3969	0.19176
1	1743	-0.9952	5.3964	0.19177
1	1744	-0.9955	5.396	0.19178
1	1745	-0.9958	5.3956	0.19179
1	1746	-0.9961	5.3951	0.1918
1	1747	-0.9964	5.3947	0.19181
1	1748	-0.9967	5.3943	0.19182
1	1749	-0.997	5.3938	0.19183
1	1750	-0.9973	5.3934	0.19184
1	1751	-0.9976	5.393	0.19185
1	1752	-0.9979	5.3925	0.19186
1	1753	-0.9982	5.3921	0.19187
1	1754	-0.9985	5.3917	0.19188
1	1755	-0.9988	5.3912	0.19189
1	1756	-0.9991	5.3908	0.1919
1	1757	-0.9994	5.3904	0.19191
1	1758	-0.9997	5.39	0.19192
1	1759	-1	5.3895	0.19193
1	1760	-1.0003	5.3891	0.19193
1	1761	-1.0006	5.3887	0.19194
1	1762	-1.0009	5.3883	0.19195
1	1763	-1.0012	5.3878	0.19196
1	1764	-1.0015	5.3874	0.19197
1	1765	-1.0018	5.387	0.19198
1	1766	-1.0021	5.3866	0.19199
1	1767	-1.0024	5.3862	0.192
1	1768	-1.0027	5.3857	0.19201
1	1769	-1.003	5.3853	0.19202
1	1770	-1.0033	5.3849	0.19203
1	1771	-1.0036	5.3845	0.19204
1	1772	-1.0039	5.3841	0.19205
1	1773	-1.0042	5.3837	0.19206
1	1774	-1.0045	5.3832	0.19207
1	1775	-1.0049	5.3828	0.19208
1	1776	-1.0052	5.3824	0.19208
1	1777	-1.0055	5.382	0.19209
1	1778	-1.0058	5.3816	0.1921
1	1779	-1.0061	5.3812	0.19211
1	1780	-1.0064	5.3808	0.19212
1	1781	-1.0067	5.3804	0.19213
1	1782	-1.007	5.38	0.19214
1	1783	-1.0073	5.3796	0.19215
1	1784	-1.0076	5.3792	0.19216
1	1785	-1.0079	5.3788	0.19217
1	1786	-1.0082	5.3784	0.19218
1	1787	-1.0085	5.378	0.19219
1	1788	-1.0088	5.3775	0.1922
1	1789	-1.0091	5.3771	0.19221
1	1790	-1.0094	5.3767	0.19222
1	1791	-1.0097	5.3764	0.19223
1	1792	-1.01	5.376	0.19223
1	1793	-1.0103	5.3756	0.19224
1	1794	-1.0106	5.3752	0.19225
1	1795	-1.0109	5.3748	0.19226
1	1796	-1.0112	5.3744	0.19227
1	1797	-1.0115	5.374	0.19228
1	1798	-1.0118	5.3736	0.19229
1	1799	-1.012	5.3732	0.1923
1	1800	-1.0123	5.3728	0.19231
1	1801	-1.0126	5.3724	0.19232
1	1802	-1.0129	5.372	0.19233
1	1803	-1.0132	5.3716	0.19234
1	1804	-1.0135	5.3712	0.19235
1	1805	-1.0138	5.3708	0.19236
1	1806	-1.0141	5.3705	0.19237
1	1807	-1.0144	5.3701	0.19237
1	1808	-1.0147	5.3697	0.19238
1	1809	-1.015	5.3693	0.19239
1	1810	-1.0153	5.3689	0.1924
1	1811	-1.0156	5.3685	0.19241
1	1812	-1.0159	5.3682	0.19242
1	1813	-1.0162	5.3678	0.19243
1	1814	-1.0165	5.3674	0.19244
1	1815	-1.0168	5.367	0.19245
1	1816	-1.0171	5.3666	0.19246
1	1817	-1.0174	5.3662	0.19247
1	1818	-1.0177	5.3659	0.19248
1	1819	-1.018	5.3655	0.19249
1	1820	-1.0183	5.3651	0.1925
1	1821	-1.0186	5.3647	0.1925
1	1822	-1.0189	5.3644	0.19251
1	1823	-1.0192	5.364	0.19252
1	1824	-1.0195	5.3636	0.19253
1	1825	-1.0198	5.3632	0.19254
1	1826	-1.0201	5.3629	0.19255
1	1827	-1.0204	5.3625	0.19256
1	1828	-1.0207	5.3621	0.19257
1	1829	-1.021	5.3618	0.19258
1	1830	-1.0213	5.3614	0.19259
1	1831	-1.0216	5.361	0.1926
1	1832	-1.0219	5.3606	0.19261
1	1833	-1.0222	5.3603	0.19262
1	1834	-1.0225	5.3599	0.19263
1	1835	-1.0228	5.3595	0.19263
1	1836	-1.0231	5.3592	0.19264
1	1837	-1.0234	5.3588	0.19265
1	1838	-1.0237	5.3585	0.19266
1	1839	-1.024	5.3581	0.19267
1	1840	-1.0243	5.3577	0.19268
1	1841	-1.0246	5.3574	0.19269
1	1842	-1.0249	5.357	0.1927
1	1843	-1.0252	5.3566	0.19271
1	1844	-1.0255	5.3563	0.19272
1	1845	-1.0258	5.3559	0.19273
1	1846	-1.0261	5.3556	0.19274
1	1847	-1.0263	5.3552	0.19275
1	1848	-1.0266	5.3549	0.19275
1	1849	-1.0269	5.3545	0.19276
1	1850	-1.0272	5.3541	0.19277
1	1851	-1.0275	5.3538	0.19278
1	1852	-1.0278	5.3534	0.19279
1	1853	-1.0281	5.3531	0.1928
1	1854	-1.0284	5.3527	0.19281
1	1855	-1.0287	5.3524	0.19282
1	1856	-1.029	5.352	0.19283
2	91	-0.2019	7.7874	0.18428
2	92	-0.204	7.7784	0.18428
2	93	-0.206	7.7694	0.18428
2	94	-0.208	7.7606	0.18428
2	95	-0.21	7.7518	0.18428
2	96	-0.212	7.7431	0.18428
2	97	-0.2139	7.7345	0.18428
2	98	-0.2159	7.7259	0.18428
2	99	-0.2178	7.7174	0.18428
2	100	-0.2197	7.709	0.18428
2	101	-0.2216	7.7007	0.18429
2	102	-0.2235	7.6924	0.18429
2	103	-0.2253	7.6842	0.18429
2	104	-0.2272	7.676	0.18429
2	105	-0.229	7.6679	0.18429
2	106	-0.2308	7.6599	0.18429
2	107	-0.2326	7.652	0.18429
2	108	-0.2344	7.644	0.18429
2	109	-0.2362	7.6362	0.18429
2	110	-0.238	7.6284	0.18429
2	111	-0.2397	7.6206	0.18429
2	112	-0.2414	7.6129	0.18429
2	113	-0.2431	7.6053	0.18429
2	114	-0.2449	7.5977	0.18429
2	115	-0.2465	7.5902	0.18429
2	116	-0.2482	7.5827	0.18429
2	117	-0.2499	7.5752	0.1843
2	118	-0.2516	7.5678	0.1843
2	119	-0.2532	7.5605	0.1843
2	120	-0.2548	7.5532	0.1843
2	121	-0.2564	7.5459	0.1843
2	122	-0.2581	7.5387	0.1843
2	123	-0.2597	7.5315	0.1843
2	124	-0.2612	7.5244	0.1843
2	125	-0.2628	7.5173	0.1843
2	126	-0.2644	7.5103	0.1843
2	127	-0.2659	7.5033	0.1843
2	128	-0.2675	7.4963	0.1843
2	129	-0.269	7.4894	0.1843
2	130	-0.2705	7.4825	0.18429
2	131	-0.2721	7.4756	0.18429
2	132	-0.2736	7.4688	0.18429
2	133	-0.2751	7.462	0.18429
2	134	-0.2765	7.4553	0.18429
2	135	-0.278	7.4486	0.18429
2	136	-0.2795	7.4419	0.18429
2	137	-0.2809	7.4352	0.18429
2	138	-0.2824	7.4286	0.18429
2	139	-0.2838	7.4221	0.18429
2	140	-0.2853	7.4155	0.18429
2	141	-0.2867	7.409	0.18429
2	142	-0.2881	7.4026	0.18429
2	143	-0.2895	7.3961	0.18429
2	144	-0.2909	7.3897	0.18429
2	145	-0.2923	7.3833	0.18429
2	146	-0.2937	7.377	0.18429
2	147	-0.2951	7.3707	0.18429
2	148	-0.2964	7.3644	0.18429
2	149	-0.2978	7.3581	0.18428
2	150	-0.2991	7.3519	0.18428
2	151	-0.3005	7.3457	0.18428
2	152	-0.3018	7.3396	0.18428
2	153	-0.3031	7.3334	0.18428
2	154	-0.3044	7.3273	0.18428
2	155	-0.3058	7.3212	0.18428
2	156	-0.3071	7.3152	0.18428
2	157	-0.3084	7.3091	0.18428
2	158	-0.3097	7.3031	0.18428
2	159	-0.3109	7.2972	0.18428
2	160	-0.3122	7.2912	0.18428
2	161	-0.3135	7.2853	0.18427
2	162	-0.3147	7.2794	0.18427
2	163	-0.316	7.2735	0.18427
2	164	-0.3173	7.2677	0.18427
2	165	-0.3185	7.2619	0.18427
2	166	-0.3197	7.2561	0.18427
2	167	-0.321	7.2504	0.18427
2	168	-0.3222	7.2446	0.18427
2	169	-0.3234	7.2389	0.18427
2	170	-0.3246	7.2332	0.18427
2	171	-0.3258	7.2276	0.18427
2	172	-0.327	7.222	0.18426
2	173	-0.3282	7.2164	0.18426
2	174	-0.3294	7.2108	0.18426
2	175	-0.3306	7.2052	0.18426
2	176	-0.3318	7.1997	0.18426
2	177	-0.3329	7.1942	0.18426
2	178	-0.3341	7.1887	0.18426
2	179	-0.3353	7.1833	0.18426
2	180	-0.3364	7.1778	0.18426
2	181	-0.3376	7.1724	0.18426
2	182	-0.3387	7.167	0.18426
2	183	-0.3399	7.1617	0.18425
2	184	-0.341	7.1564	0.18425
2	185	-0.3421	7.1511	0.18425
2	186	-0.3432	7.1458	0.18425
2	187	-0.3444	7.1405	0.18425
2	188	-0.3455	7.1353	0.18425
2	189	-0.3466	7.1301	0.18425
2	190	-0.3477	7.1249	0.18425
2	191	-0.3488	7.1197	0.18425
2	192	-0.3499	7.1146	0.18425
2	193	-0.351	7.1095	0.18424
2	194	-0.3521	7.1044	0.18424
2	195	-0.3531	7.0993	0.18424
2	196	-0.3542	7.0943	0.18424
2	197	-0.3553	7.0892	0.18424
2	198	-0.3563	7.0843	0.18424
2	199	-0.3574	7.0793	0.18424
2	200	-0.3585	7.0743	0.18424
2	201	-0.3595	7.0694	0.18423
2	202	-0.3606	7.0645	0.18423
2	203	-0.3616	7.0596	0.18423
2	204	-0.3626	7.0548	0.18423
2	205	-0.3637	7.0499	0.18423
2	206	-0.3647	7.0451	0.18423
2	207	-0.3657	7.0403	0.18423
2	208	-0.3667	7.0356	0.18422
2	209	-0.3678	7.0308	0.18422
2	210	-0.3688	7.0261	0.18422
2	211	-0.3698	7.0214	0.18422
2	212	-0.3708	7.0168	0.18422
2	213	-0.3718	7.0121	0.18421
2	214	-0.3728	7.0075	0.18421
2	215	-0.3738	7.0029	0.18421
2	216	-0.3748	6.9983	0.18421
2	217	-0.3757	6.9937	0.1842
2	218	-0.3767	6.9892	0.1842
2	219	-0.3777	6.9847	0.1842
2	220	-0.3787	6.9802	0.1842
2	221	-0.3796	6.9757	0.18419
2	222	-0.3806	6.9712	0.18419
2	223	-0.3816	6.9668	0.18419
2	224	-0.3825	6.9624	0.18418
2	225	-0.3835	6.958	0.18418
2	226	-0.3844	6.9537	0.18418
2	227	-0.3854	6.9493	0.18418
2	228	-0.3863	6.945	0.18417
2	229	-0.3873	6.9407	0.18417
2	230	-0.3882	6.9364	0.18417
2	231	-0.3891	6.9322	0.18416
2	232	-0.3901	6.9279	0.18416
2	233	-0.391	6.9237	0.18416
2	234	-0.3919	6.9195	0.18415
2	235	-0.3928	6.9153	0.18415
2	236	-0.3938	6.9112	0.18414
2	237	-0.3947	6.907	0.18414
2	238	-0.3956	6.9029	0.18414
2	239	-0.3965	6.8988	0.18413
2	240	-0.3974	6.8948	0.18413
2	241	-0.3983	6.8907	0.18413
2	242	-0.3992	6.8867	0.18412
2	243	-0.4001	6.8827	0.18412
2	244	-0.401	6.8787	0.18411
2	245	-0.4019	6.8747	0.18411
2	246	-0.4028	6.8708	0.18411
2	247	-0.4036	6.8668	0.1841
2	248	-0.4045	6.8629	0.1841
2	249	-0.4054	6.859	0.18409
2	250	-0.4063	6.8551	0.18409
2	251	-0.4071	6.8513	0.18409
2	252	-0.408	6.8474	0.18408
2	253	-0.4089	6.8436	0.18408
2	254	-0.4097	6.8398	0.18407
2	255	-0.4106	6.836	0.18407
2	256	-0.4114	6.8323	0.18407
2	257	-0.4123	6.8285	0.18406
2	258	-0.4131	6.8248	0.18406
2	259	-0.414	6.8211	0.18405
2	260	-0.4148	6.8174	0.18405
2	261	-0.4157	6.8138	0.18404
2	262	-0.4165	6.8101	0.18404
2	263	-0.4173	6.8065	0.18404
2	264	-0.4182	6.8029	0.18403
2	265	-0.419	6.7993	0.18403
2	266	-0.4198	6.7957	0.18402
2	267	-0.4207	6.7921	0.18402
2	268	-0.4215	6.7886	0.18401
2	269	-0.4223	6.785	0.18401
2	270	-0.4231	6.7815	0.184
2	271	-0.4239	6.778	0.184
2	272	-0.4248	6.7746	0.184
2	273	-0.4256	6.7711	0.18399
2	274	-0.4264	6.7677	0.18399
2	275	-0.4272	6.7642	0.18398
2	276	-0.428	6.7608	0.18398
2	277	-0.4288	6.7574	0.18397
2	278	-0.4296	6.7541	0.18397
2	279	-0.4304	6.7507	0.18397
2	280	-0.4312	6.7474	0.18396
2	281	-0.432	6.744	0.18396
2	282	-0.4327	6.7407	0.18395
2	283	-0.4335	6.7374	0.18395
2	284	-0.4343	6.7341	0.18395
2	285	-0.4351	6.7309	0.18394
2	286	-0.4359	6.7276	0.18394
2	287	-0.4366	6.7244	0.18393
2	288	-0.4374	6.7212	0.18393
2	289	-0.4382	6.718	0.18393
2	290	-0.439	6.7148	0.18392
2	291	-0.4397	6.7116	0.18392
2	292	-0.4405	6.7085	0.18391
2	293	-0.4413	6.7054	0.18391
2	294	-0.442	6.7022	0.18391
2	295	-0.4428	6.6991	0.1839
2	296	-0.4435	6.696	0.1839
2	297	-0.4443	6.693	0.1839
2	298	-0.445	6.6899	0.18389
2	299	-0.4458	6.6869	0.18389
2	300	-0.4465	6.6838	0.18389
2	301	-0.4473	6.6808	0.18388
2	302	-0.448	6.6778	0.18388
2	303	-0.4488	6.6748	0.18388
2	304	-0.4495	6.6718	0.18387
2	305	-0.4502	6.6689	0.18387
2	306	-0.451	6.6659	0.18387
2	307	-0.4517	6.663	0.18386
2	308	-0.4524	6.6601	0.18386
2	309	-0.4532	6.6572	0.18386
2	310	-0.4539	6.6543	0.18386
2	311	-0.4546	6.6514	0.18385
2	312	-0.4553	6.6485	0.18385
2	313	-0.4561	6.6457	0.18385
2	314	-0.4568	6.6429	0.18385
2	315	-0.4575	6.64	0.18384
2	316	-0.4582	6.6372	0.18384
2	317	-0.4589	6.6344	0.18384
2	318	-0.4596	6.6316	0.18384
2	319	-0.4603	6.6289	0.18383
2	320	-0.461	6.6261	0.18383
2	321	-0.4617	6.6234	0.18383
2	322	-0.4625	6.6206	0.18383
2	323	-0.4632	6.6179	0.18383
2	324	-0.4639	6.6152	0.18382
2	325	-0.4645	6.6125	0.18382
2	326	-0.4652	6.6098	0.18382
2	327	-0.4659	6.6072	0.18382
2	328	-0.4666	6.6045	0.18382
2	329	-0.4673	6.6019	0.18382
2	330	-0.468	6.5992	0.18382
2	331	-0.4687	6.5966	0.18382
2	332	-0.4694	6.594	0.18381
2	333	-0.4701	6.5914	0.18381
2	334	-0.4708	6.5888	0.18381
2	335	-0.4714	6.5862	0.18381
2	336	-0.4721	6.5837	0.18381
2	337	-0.4728	6.5811	0.18381
2	338	-0.4735	6.5786	0.18381
2	339	-0.4741	6.5761	0.18381
2	340	-0.4748	6.5736	0.18381
2	341	-0.4755	6.571	0.18381
2	342	-0.4761	6.5686	0.18381
2	343	-0.4768	6.5661	0.18381
2	344	-0.4775	6.5636	0.18381
2	345	-0.4781	6.5612	0.18381
2	346	-0.4788	6.5587	0.18381
2	347	-0.4795	6.5563	0.18381
2	348	-0.4801	6.5539	0.18381
2	349	-0.4808	6.5514	0.18381
2	350	-0.4814	6.549	0.18381
2	351	-0.4821	6.5467	0.18381
2	352	-0.4827	6.5443	0.18381
2	353	-0.4834	6.5419	0.18381
2	354	-0.484	6.5396	0.18381
2	355	-0.4847	6.5372	0.18381
2	356	-0.4853	6.5349	0.18381
2	357	-0.486	6.5326	0.18382
2	358	-0.4866	6.5303	0.18382
2	359	-0.4873	6.528	0.18382
2	360	-0.4879	6.5257	0.18382
2	361	-0.4885	6.5234	0.18382
2	362	-0.4892	6.5211	0.18382
2	363	-0.4898	6.5189	0.18383
2	364	-0.4904	6.5166	0.18383
2	365	-0.4911	6.5144	0.18383
2	366	-0.4917	6.5121	0.18383
2	367	-0.4923	6.5099	0.18383
2	368	-0.493	6.5077	0.18384
2	369	-0.4936	6.5055	0.18384
2	370	-0.4942	6.5033	0.18384
2	371	-0.4948	6.5012	0.18384
2	372	-0.4955	6.499	0.18385
2	373	-0.4961	6.4968	0.18385
2	374	-0.4967	6.4947	0.18385
2	375	-0.4973	6.4926	0.18385
2	376	-0.4979	6.4904	0.18386
2	377	-0.4985	6.4883	0.18386
2	378	-0.4992	6.4862	0.18386
2	379	-0.4998	6.4841	0.18387
2	380	-0.5004	6.482	0.18387
2	381	-0.501	6.48	0.18387
2	382	-0.5016	6.4779	0.18388
2	383	-0.5022	6.4758	0.18388
2	384	-0.5028	6.4738	0.18389
2	385	-0.5034	6.4718	0.18389
2	386	-0.504	6.4697	0.18389
2	387	-0.5046	6.4677	0.1839
2	388	-0.5052	6.4657	0.1839
2	389	-0.5058	6.4637	0.18391
2	390	-0.5064	6.4617	0.18391
2	391	-0.507	6.4597	0.18392
2	392	-0.5076	6.4577	0.18392
2	393	-0.5082	6.4558	0.18393
2	394	-0.5088	6.4538	0.18393
2	395	-0.5094	6.4519	0.18394
2	396	-0.51	6.4499	0.18394
2	397	-0.5106	6.448	0.18395
2	398	-0.5111	6.4461	0.18395
2	399	-0.5117	6.4442	0.18396
2	400	-0.5123	6.4423	0.18396
