sex	age	l	m	s
1	1504	-0.3182	16.1843	0.08318
1	1505	-0.3185	16.1854	0.08319
1	1506	-0.3187	16.1864	0.0832
1	1507	-0.319	16.1874	0.08321
1	1508	-0.3193	16.1885	0.08322
1	1509	-0.3195	16.1895	0.08323
1	1510	-0.3198	16.1905	0.08324
1	1511	-0.3201	16.1915	0.08325
1	1512	-0.3203	16.1926	0.08326
1	1513	-0.3206	16.1936	0.08327
1	1514	-0.3208	16.1946	0.08328
1	1515	-0.3211	16.1956	0.08329
1	1516	-0.3214	16.1967	0.0833
1	1517	-0.3216	16.1977	0.08331
1	1518	-0.3219	16.1987	0.08331
1	1519	-0.3222	16.1998	0.08332
1	1520	-0.3224	16.2008	0.08333
1	1521	-0.3227	16.2018	0.08334
1	1522	-0.323	16.2028	0.08335
1	1523	-0.3232	16.2039	0.08336
1	1524	-0.3235	16.2049	0.08337
1	1525	-0.3237	16.2059	0.08338
1	1526	-0.324	16.207	0.08339
1	1527	-0.3243	16.208	0.0834
1	1528	-0.3245	16.209	0.08341
1	1529	-0.3248	16.21	0.08342
1	1530	-0.325	16.2111	0.08343
1	1531	-0.3253	16.2121	0.08344
1	1532	-0.3256	16.2131	0.08345
1	1533	-0.3258	16.2141	0.08346
1	1534	-0.3261	16.2152	0.08346
1	1535	-0.3264	16.2162	0.08347
1	1536	-0.3266	16.2172	0.08348
1	1537	-0.3269	16.2183	0.08349
1	1538	-0.3271	16.2193	0.0835
1	1539	-0.3274	16.2203	0.08351
1	1540	-0.3277	16.2213	0.08352
1	1541	-0.3279	16.2224	0.08353
1	1542	-0.3282	16.2234	0.08354
1	1543	-0.3284	16.2244	0.08355
1	1544	-0.3287	16.2255	0.08356
1	1545	-0.329	16.2265	0.08357
1	1546	-0.3292	16.2275	0.08358
1	1547	-0.3295	16.2285	0.08359
1	1548	-0.3297	16.2296	0.0836
1	1549	-0.33	16.2306	0.08361
1	1550	-0.3303	16.2316	0.08362
1	1551	-0.3305	16.2327	0.08362
1	1552	-0.3308	16.2337	0.08363
1	1553	-0.331	16.2347	0.08364
1	1554	-0.3313	16.2357	0.08365
1	1555	-0.3316	16.2368	0.08366
1	1556	-0.3318	16.2378	0.08367
1	1557	-0.3321	16.2388	0.08368
1	1558	-0.3323	16.2399	0.08369
1	1559	-0.3326	16.2409	0.0837
1	1560	-0.3328	16.2419	0.08371
1	1561	-0.3331	16.2429	0.08372
1	1562	-0.3334	16.244	0.08373
1	1563	-0.3336	16.245	0.08374
1	1564	-0.3339	16.246	0.08375
1	1565	-0.3341	16.2471	0.08376
1	1566	-0.3344	16.2481	0.08377
1	1567	-0.3347	16.2491	0.08378
1	1568	-0.3349	16.2501	0.08378
1	1569	-0.3352	16.2512	0.08379
1	1570	-0.3354	16.2522	0.0838
1	1571	-0.3357	16.2532	0.08381
1	1572	-0.3359	16.2543	0.08382
1	1573	-0.3362	16.2553	0.08383
1	1574	-0.3365	16.2563	0.08384
1	1575	-0.3367	16.2574	0.08385
1	1576	-0.337	16.2584	0.08386
1	1577	-0.3372	16.2594	0.08387
1	1578	-0.3375	16.2605	0.08388
1	1579	-0.3377	16.2615	0.08389
1	1580	-0.338	16.2625	0.0839
1	1581	-0.3382	16.2636	0.08391
1	1582	-0.3385	16.2646	0.08392
1	1583	-0.3388	16.2656	0.08393
1	1584	-0.339	16.2666	0.08394
1	1585	-0.3393	16.2677	0.08394
1	1586	-0.3395	16.2687	0.08395
1	1587	-0.3398	16.2697	0.08396
1	1588	-0.34	16.2708	0.08397
1	1589	-0.3403	16.2718	0.08398
1	1590	-0.3405	16.2728	0.08399
1	1591	-0.3408	16.2739	0.084
1	1592	-0.3411	16.2749	0.08401
1	1593	-0.3413	16.2759	0.08402
1	1594	-0.3416	16.277	0.08403
1	1595	-0.3418	16.278	0.08404
1	1596	-0.3421	16.279	0.08405
1	1597	-0.3423	16.2801	0.08406
1	1598	-0.3426	16.2811	0.08407
1	1599	-0.3428	16.2821	0.08408
1	1600	-0.3431	16.2832	0.08409
1	1601	-0.3433	16.2842	0.0841
1	1602	-0.3436	16.2852	0.08411
1	1603	-0.3439	16.2863	0.08411
1	1604	-0.3441	16.2873	0.08412
1	1605	-0.3444	16.2883	0.08413
1	1606	-0.3446	16.2894	0.08414
1	1607	-0.3449	16.2904	0.08415
1	1608	-0.3451	16.2914	0.08416
1	1609	-0.3454	16.2925	0.08417
1	1610	-0.3456	16.2935	0.08418
1	1611	-0.3459	16.2945	0.08419
1	1612	-0.3461	16.2956	0.0842
1	1613	-0.3464	16.2966	0.08421
1	1614	-0.3466	16.2976	0.08422
1	1615	-0.3469	16.2987	0.08423
1	1616	-0.3471	16.2997	0.08424
1	1617	-0.3474	16.3007	0.08425
1	1618	-0.3476	16.3018	0.08426
1	1619	-0.3479	16.3028	0.08427
1	1620	-0.3482	16.3039	0.08428
1	1621	-0.3484	16.3049	0.08428
1	1622	-0.3487	16.3059	0.08429
1	1623	-0.3489	16.307	0.0843
1	1624	-0.3492	16.308	0.08431
1	1625	-0.3494	16.309	0.08432
1	1626	-0.3497	16.3101	0.08433
1	1627	-0.3499	16.3111	0.08434
1	1628	-0.3502	16.3121	0.08435
1	1629	-0.3504	16.3132	0.08436
1	1630	-0.3507	16.3142	0.08437
1	1631	-0.3509	16.3152	0.08438
1	1632	-0.3512	16.3163	0.08439
1	1633	-0.3514	16.3173	0.0844
1	1634	-0.3517	16.3184	0.08441
1	1635	-0.3519	16.3194	0.08442
1	1636	-0.3522	16.3204	0.08443
1	1637	-0.3524	16.3215	0.08444
1	1638	-0.3527	16.3225	0.08445
1	1639	-0.3529	16.3235	0.08446
1	1640	-0.3532	16.3246	0.08446
1	1641	-0.3534	16.3256	0.08447
1	1642	-0.3537	16.3266	0.08448
1	1643	-0.3539	16.3277	0.08449
1	1644	-0.3542	16.3287	0.0845
1	1645	-0.3544	16.3298	0.08451
1	1646	-0.3547	16.3308	0.08452
1	1647	-0.3549	16.3318	0.08453
1	1648	-0.3552	16.3329	0.08454
1	1649	-0.3554	16.3339	0.08455
1	1650	-0.3557	16.3349	0.08456
1	1651	-0.3559	16.336	0.08457
1	1652	-0.3562	16.337	0.08458
1	1653	-0.3564	16.3381	0.08459
1	1654	-0.3567	16.3391	0.0846
1	1655	-0.3569	16.3401	0.08461
1	1656	-0.3572	16.3412	0.08462
1	1657	-0.3574	16.3422	0.08463
1	1658	-0.3577	16.3432	0.08464
1	1659	-0.3579	16.3443	0.08464
1	1660	-0.3582	16.3453	0.08465
1	1661	-0.3584	16.3464	0.08466
1	1662	-0.3586	16.3474	0.08467
1	1663	-0.3589	16.3484	0.08468
1	1664	-0.3591	16.3495	0.08469
1	1665	-0.3594	16.3505	0.0847
1	1666	-0.3596	16.3515	0.08471
1	1667	-0.3599	16.3526	0.08472
1	1668	-0.3601	16.3536	0.08473
1	1669	-0.3604	16.3547	0.08474
1	1670	-0.3606	16.3557	0.08475
1	1671	-0.3609	16.3567	0.08476
1	1672	-0.3611	16.3578	0.08477
1	1673	-0.3614	16.3588	0.08478
1	1674	-0.3616	16.3599	0.08479
1	1675	-0.3619	16.3609	0.0848
1	1676	-0.3621	16.3619	0.08481
1	1677	-0.3624	16.363	0.08482
1	1678	-0.3626	16.364	0.08483
1	1679	-0.3628	16.3651	0.08484
1	1680	-0.3631	16.3661	0.08484
1	1681	-0.3633	16.3671	0.08485
1	1682	-0.3636	16.3682	0.08486
1	1683	-0.3638	16.3692	0.08487
1	1684	-0.3641	16.3703	0.08488
1	1685	-0.3643	16.3713	0.08489
1	1686	-0.3646	16.3723	0.0849
1	1687	-0.3648	16.3734	0.08491
1	1688	-0.3651	16.3744	0.08492
1	1689	-0.3653	16.3754	0.08493
1	1690	-0.3656	16.3765	0.08494
1	1691	-0.3658	16.3775	0.08495
1	1692	-0.366	16.3786	0.08496
1	1693	-0.3663	16.3796	0.08497
1	1694	-0.3665	16.3806	0.08498
1	1695	-0.3668	16.3817	0.08499
1	1696	-0.367	16.3827	0.085
1	1697	-0.3673	16.3838	0.08501
1	1698	-0.3675	16.3848	0.08502
1	1699	-0.3678	16.3859	0.08503
1	1700	-0.368	16.3869	0.08504
1	1701	-0.3682	16.3879	0.08504
1	1702	-0.3685	16.389	0.08505
1	1703	-0.3687	16.39	0.08506
1	1704	-0.369	16.3911	0.08507
1	1705	-0.3692	16.3921	0.08508
1	1706	-0.3695	16.3931	0.08509
1	1707	-0.3697	16.3942	0.0851
1	1708	-0.3699	16.3952	0.08511
1	1709	-0.3702	16.3963	0.08512
1	1710	-0.3704	16.3973	0.08513
1	1711	-0.3707	16.3983	0.08514
1	1712	-0.3709	16.3994	0.08515
1	1713	-0.3712	16.4004	0.08516
1	1714	-0.3714	16.4015	0.08517
1	1715	-0.3717	16.4025	0.08518
1	1716	-0.3719	16.4035	0.08519
1	1717	-0.3721	16.4046	0.0852
1	1718	-0.3724	16.4056	0.08521
1	1719	-0.3726	16.4067	0.08522
1	1720	-0.3729	16.4077	0.08523
1	1721	-0.3731	16.4088	0.08524
1	1722	-0.3733	16.4098	0.08524
1	1723	-0.3736	16.4108	0.08525
1	1724	-0.3738	16.4119	0.08526
1	1725	-0.3741	16.4129	0.08527
1	1726	-0.3743	16.414	0.08528
1	1727	-0.3746	16.415	0.08529
1	1728	-0.3748	16.4161	0.0853
1	1729	-0.375	16.4171	0.08531
1	1730	-0.3753	16.4181	0.08532
1	1731	-0.3755	16.4192	0.08533
1	1732	-0.3758	16.4202	0.08534
1	1733	-0.376	16.4213	0.08535
1	1734	-0.3762	16.4223	0.08536
1	1735	-0.3765	16.4234	0.08537
1	1736	-0.3767	16.4244	0.08538
1	1737	-0.377	16.4254	0.08539
1	1738	-0.3772	16.4265	0.0854
1	1739	-0.3775	16.4275	0.08541
1	1740	-0.3777	16.4286	0.08542
1	1741	-0.3779	16.4296	0.08543
1	1742	-0.3782	16.4307	0.08544
1	1743	-0.3784	16.4317	0.08545
1	1744	-0.3787	16.4328	0.08546
1	1745	-0.3789	16.4338	0.08546
1	1746	-0.3791	16.4348	0.08547
1	1747	-0.3794	16.4359	0.08548
1	1748	-0.3796	16.4369	0.08549
1	1749	-0.3799	16.438	0.0855
1	1750	-0.3801	16.439	0.08551
1	1751	-0.3803	16.4401	0.08552
1	1752	-0.3806	16.4411	0.08553
1	1753	-0.3808	16.4422	0.08554
1	1754	-0.3811	16.4432	0.08555
1	1755	-0.3813	16.4442	0.08556
1	1756	-0.3815	16.4453	0.08557
1	1757	-0.3818	16.4463	0.08558
1	1758	-0.382	16.4474	0.08559
1	1759	-0.3822	16.4484	0.0856
1	1760	-0.3825	16.4495	0.08561
1	1761	-0.3827	16.4505	0.08562
1	1762	-0.383	16.4516	0.08563
1	1763	-0.3832	16.4526	0.08564
1	1764	-0.3834	16.4537	0.08565
1	1765	-0.3837	16.4547	0.08566
1	1766	-0.3839	16.4558	0.08567
1	1767	-0.3842	16.4568	0.08567
1	1768	-0.3844	16.4579	0.08568
1	1769	-0.3846	16.4589	0.08569
1	1770	-0.3849	16.46	0.0857
1	1771	-0.3851	16.461	0.08571
1	1772	-0.3853	16.4621	0.08572
1	1773	-0.3856	16.4631	0.08573
1	1774	-0.3858	16.4641	0.08574
1	1775	-0.3861	16.4652	0.08575
1	1776	-0.3863	16.4662	0.08576
1	1777	-0.3865	16.4673	0.08577
1	1778	-0.3868	16.4683	0.08578
1	1779	-0.387	16.4694	0.08579
1	1780	-0.3872	16.4704	0.0858
1	1781	-0.3875	16.4715	0.08581
1	1782	-0.3877	16.4725	0.08582
1	1783	-0.388	16.4736	0.08583
1	1784	-0.3882	16.4746	0.08584
1	1785	-0.3884	16.4757	0.08585
1	1786	-0.3887	16.4767	0.08586
1	1787	-0.3889	16.4778	0.08587
1	1788	-0.3891	16.4788	0.08588
1	1789	-0.3894	16.4799	0.08589
1	1790	-0.3896	16.4809	0.08589
1	1791	-0.3898	16.482	0.0859
1	1792	-0.3901	16.483	0.08591
1	1793	-0.3903	16.4841	0.08592
1	1794	-0.3906	16.4851	0.08593
1	1795	-0.3908	16.4862	0.08594
1	1796	-0.391	16.4873	0.08595
1	1797	-0.3913	16.4883	0.08596
1	1798	-0.3915	16.4894	0.08597
1	1799	-0.3917	16.4904	0.08598
1	1800	-0.392	16.4915	0.08599
1	1801	-0.3922	16.4925	0.086
1	1802	-0.3924	16.4936	0.08601
1	1803	-0.3927	16.4946	0.08602
1	1804	-0.3929	16.4957	0.08603
1	1805	-0.3931	16.4967	0.08604
1	1806	-0.3934	16.4978	0.08605
1	1807	-0.3936	16.4988	0.08606
1	1808	-0.3938	16.4999	0.08607
1	1809	-0.3941	16.5009	0.08608
1	1810	-0.3943	16.502	0.08609
1	1811	-0.3946	16.503	0.0861
1	1812	-0.3948	16.5041	0.0861
1	1813	-0.395	16.5051	0.08611
1	1814	-0.3953	16.5062	0.08612
1	1815	-0.3955	16.5073	0.08613
1	1816	-0.3957	16.5083	0.08614
1	1817	-0.396	16.5094	0.08615
1	1818	-0.3962	16.5104	0.08616
1	1819	-0.3964	16.5115	0.08617
1	1820	-0.3967	16.5125	0.08618
1	1821	-0.3969	16.5136	0.08619
1	1822	-0.3971	16.5146	0.0862
1	1823	-0.3974	16.5157	0.08621
1	1824	-0.3976	16.5167	0.08622
1	1825	-0.3978	16.5178	0.08623
1	1826	-0.3981	16.5189	0.08624
1	1827	-0.3983	16.5199	0.08625
1	1828	-0.3985	16.521	0.08626
1	1829	-0.3988	16.522	0.08627
1	1830	-0.399	16.5231	0.08628
1	1831	-0.3992	16.5241	0.08629
1	1832	-0.3995	16.5252	0.0863
1	1833	-0.3997	16.5262	0.08631
1	1834	-0.3999	16.5273	0.08631
1	1835	-0.4002	16.5284	0.08632
1	1836	-0.4004	16.5294	0.08633
1	1837	-0.4006	16.5305	0.08634
1	1838	-0.4009	16.5315	0.08635
1	1839	-0.4011	16.5326	0.08636
1	1840	-0.4013	16.5336	0.08637
1	1841	-0.4015	16.5347	0.08638
1	1842	-0.4018	16.5358	0.08639
1	1843	-0.402	16.5368	0.0864
1	1844	-0.4022	16.5379	0.08641
1	1845	-0.4025	16.5389	0.08642
1	1846	-0.4027	16.54	0.08643
1	1847	-0.4029	16.541	0.08644
1	1848	-0.4032	16.5421	0.08645
1	1849	-0.4034	16.5432	0.08646
1	1850	-0.4036	16.5442	0.08647
1	1851	-0.4039	16.5453	0.08648
1	1852	-0.4041	16.5463	0.08649
1	1853	-0.4043	16.5474	0.0865
1	1854	-0.4046	16.5484	0.08651
1	1855	-0.4048	16.5495	0.08651
1	1856	-0.405	16.5506	0.08652
2	91	-0.1733	13.0245	0.08262
2	92	-0.1733	13.0371	0.08264
2	93	-0.1733	13.0496	0.08265
2	94	-0.1733	13.062	0.08266
2	95	-0.1733	13.0744	0.08267
2	96	-0.1733	13.0866	0.08269
2	97	-0.1733	13.0987	0.0827
2	98	-0.1733	13.1107	0.08271
2	99	-0.1733	13.1226	0.08273
2	100	-0.1733	13.1345	0.08274
2	101	-0.1733	13.1462	0.08275
2	102	-0.1733	13.1578	0.08276
2	103	-0.1733	13.1693	0.08277
2	104	-0.1733	13.1806	0.08279
2	105	-0.1733	13.1919	0.0828
2	106	-0.1733	13.2031	0.08281
2	107	-0.1733	13.2142	0.08282
2	108	-0.1733	13.2251	0.08283
2	109	-0.1733	13.236	0.08284
2	110	-0.1733	13.2467	0.08286
2	111	-0.1733	13.2574	0.08287
2	112	-0.1733	13.2679	0.08288
2	113	-0.1733	13.2783	0.08289
2	114	-0.1733	13.2886	0.0829
2	115	-0.1733	13.2988	0.08291
2	116	-0.1733	13.3089	0.08292
2	117	-0.1733	13.3189	0.08293
2	118	-0.1733	13.3288	0.08294
2	119	-0.1733	13.3386	0.08296
2	120	-0.1733	13.3482	0.08297
2	121	-0.1733	13.3578	0.08298
2	122	-0.1733	13.3672	0.08299
2	123	-0.1733	13.3766	0.083
2	124	-0.1733	13.3858	0.08301
2	125	-0.1733	13.3949	0.08302
2	126	-0.1733	13.4039	0.08303
2	127	-0.1733	13.4129	0.08304
2	128	-0.1733	13.4217	0.08305
2	129	-0.1733	13.4304	0.08306
2	130	-0.1733	13.439	0.08307
2	131	-0.1733	13.4475	0.08308
2	132	-0.1733	13.4559	0.08308
2	133	-0.1733	13.4642	0.08309
2	134	-0.1733	13.4724	0.0831
2	135	-0.1733	13.4805	0.08311
2	136	-0.1733	13.4886	0.08312
2	137	-0.1733	13.4965	0.08313
2	138	-0.1733	13.5043	0.08314
2	139	-0.1733	13.5121	0.08315
2	140	-0.1733	13.5197	0.08316
2	141	-0.1733	13.5273	0.08316
2	142	-0.1733	13.5348	0.08317
2	143	-0.1733	13.5422	0.08318
2	144	-0.1733	13.5495	0.08319
2	145	-0.1733	13.5567	0.0832
2	146	-0.1733	13.5638	0.08321
2	147	-0.1733	13.5709	0.08321
2	148	-0.1733	13.5778	0.08322
2	149	-0.1733	13.5847	0.08323
2	150	-0.1733	13.5915	0.08324
2	151	-0.1733	13.5983	0.08324
2	152	-0.1733	13.6049	0.08325
2	153	-0.1733	13.6115	0.08326
2	154	-0.1733	13.618	0.08327
2	155	-0.1733	13.6244	0.08327
2	156	-0.1733	13.6308	0.08328
2	157	-0.1733	13.6371	0.08329
2	158	-0.1733	13.6433	0.08329
2	159	-0.1733	13.6494	0.0833
2	160	-0.1733	13.6555	0.08331
2	161	-0.1733	13.6616	0.08331
2	162	-0.1733	13.6675	0.08332
2	163	-0.1733	13.6734	0.08333
2	164	-0.1733	13.6792	0.08333
2	165	-0.1733	13.685	0.08334
2	166	-0.1733	13.6907	0.08335
2	167	-0.1733	13.6963	0.08335
2	168	-0.1733	13.7019	0.08336
2	169	-0.1733	13.7074	0.08336
2	170	-0.1733	13.7129	0.08337
2	171	-0.1733	13.7183	0.08337
2	172	-0.1733	13.7237	0.08338
2	173	-0.1733	13.7289	0.08339
2	174	-0.1733	13.7342	0.08339
2	175	-0.1733	13.7394	0.0834
2	176	-0.1733	13.7445	0.0834
2	177	-0.1733	13.7496	0.08341
2	178	-0.1733	13.7546	0.08341
2	179	-0.1733	13.7595	0.08342
2	180	-0.1733	13.7645	0.08342
2	181	-0.1733	13.7693	0.08343
2	182	-0.1733	13.7741	0.08343
2	183	-0.1733	13.7789	0.08343
2	184	-0.1733	13.7836	0.08344
2	185	-0.1733	13.7883	0.08344
2	186	-0.1733	13.7929	0.08345
2	187	-0.1733	13.7975	0.08345
2	188	-0.1733	13.802	0.08345
2	189	-0.1733	13.8065	0.08346
2	190	-0.1733	13.8109	0.08346
2	191	-0.1733	13.8153	0.08347
2	192	-0.1733	13.8197	0.08347
2	193	-0.1733	13.824	0.08347
2	194	-0.1733	13.8282	0.08348
2	195	-0.1733	13.8324	0.08348
2	196	-0.1733	13.8366	0.08348
2	197	-0.1733	13.8407	0.08348
2	198	-0.1733	13.8448	0.08349
2	199	-0.1733	13.8489	0.08349
2	200	-0.1733	13.8529	0.08349
2	201	-0.1733	13.8569	0.08349
2	202	-0.1733	13.8608	0.0835
2	203	-0.1733	13.8647	0.0835
2	204	-0.1733	13.8685	0.0835
2	205	-0.1733	13.8723	0.0835
2	206	-0.1733	13.8761	0.08351
2	207	-0.1733	13.8799	0.08351
2	208	-0.1733	13.8836	0.08351
2	209	-0.1733	13.8872	0.08351
2	210	-0.1733	13.8909	0.08351
2	211	-0.1733	13.8945	0.08351
2	212	-0.1733	13.898	0.08352
2	213	-0.1733	13.9016	0.08352
2	214	-0.1733	13.9051	0.08352
2	215	-0.1733	13.9085	0.08352
2	216	-0.1733	13.912	0.08352
2	217	-0.1733	13.9154	0.08352
2	218	-0.1733	13.9187	0.08352
2	219	-0.1733	13.9221	0.08352
2	220	-0.1733	13.9254	0.08352
2	221	-0.1733	13.9287	0.08352
2	222	-0.1733	13.9319	0.08352
2	223	-0.1733	13.9351	0.08352
2	224	-0.1733	13.9383	0.08352
2	225	-0.1733	13.9415	0.08352
2	226	-0.1733	13.9446	0.08352
2	227	-0.1733	13.9477	0.08352
2	228	-0.1733	13.9508	0.08352
2	229	-0.1733	13.9539	0.08352
2	230	-0.1733	13.9569	0.08352
2	231	-0.1733	13.9599	0.08352
2	232	-0.1733	13.9628	0.08352
2	233	-0.1733	13.9658	0.08352
2	234	-0.1733	13.9687	0.08352
2	235	-0.1733	13.9716	0.08352
2	236	-0.1733	13.9744	0.08352
2	237	-0.1733	13.9773	0.08352
2	238	-0.1733	13.9801	0.08352
2	239	-0.1733	13.9829	0.08351
2	240	-0.1733	13.9857	0.08351
2	241	-0.1733	13.9884	0.08351
2	242	-0.1733	13.9911	0.08351
2	243	-0.1733	13.9938	0.08351
2	244	-0.1733	13.9965	0.08351
2	245	-0.1733	13.9991	0.0835
2	246	-0.1733	14.0018	0.0835
2	247	-0.1733	14.0044	0.0835
2	248	-0.1733	14.007	0.0835
2	249	-0.1733	14.0095	0.0835
2	250	-0.1733	14.012	0.08349
2	251	-0.1733	14.0146	0.08349
2	252	-0.1733	14.017	0.08349
2	253	-0.1733	14.0195	0.08349
2	254	-0.1733	14.022	0.08348
2	255	-0.1733	14.0244	0.08348
2	256	-0.1733	14.0268	0.08348
2	257	-0.1733	14.0292	0.08348
2	258	-0.1733	14.0315	0.08347
2	259	-0.1733	14.0339	0.08347
2	260	-0.1733	14.0362	0.08347
2	261	-0.1733	14.0385	0.08346
2	262	-0.1733	14.0408	0.08346
2	263	-0.1733	14.043	0.08346
2	264	-0.1733	14.0453	0.08345
2	265	-0.1733	14.0475	0.08345
2	266	-0.1733	14.0497	0.08345
2	267	-0.1733	14.0519	0.08344
2	268	-0.1733	14.054	0.08344
2	269	-0.1733	14.0562	0.08344
2	270	-0.1733	14.0583	0.08343
2	271	-0.1733	14.0604	0.08343
2	272	-0.1733	14.0625	0.08342
2	273	-0.1733	14.0646	0.08342
2	274	-0.1733	14.0666	0.08342
2	275	-0.1733	14.0687	0.08341
2	276	-0.1733	14.0707	0.08341
2	277	-0.1733	14.0727	0.0834
2	278	-0.1733	14.0747	0.0834
2	279	-0.1733	14.0766	0.08339
2	280	-0.1733	14.0786	0.08339
2	281	-0.1733	14.0805	0.08338
2	282	-0.1733	14.0824	0.08338
2	283	-0.1733	14.0844	0.08337
2	284	-0.1733	14.0862	0.08337
2	285	-0.1733	14.0881	0.08336
2	286	-0.1733	14.09	0.08336
2	287	-0.1733	14.0918	0.08335
2	288	-0.1733	14.0937	0.08335
2	289	-0.1733	14.0955	0.08334
2	290	-0.1733	14.0973	0.08334
2	291	-0.1733	14.0991	0.08333
2	292	-0.1733	14.1008	0.08333
2	293	-0.1733	14.1026	0.08332
2	294	-0.1733	14.1043	0.08332
2	295	-0.1733	14.1061	0.08331
2	296	-0.1733	14.1078	0.08331
2	297	-0.1733	14.1095	0.0833
2	298	-0.1733	14.1112	0.08329
2	299	-0.1733	14.1129	0.08329
2	300	-0.1733	14.1146	0.08328
2	301	-0.1733	14.1162	0.08328
2	302	-0.1733	14.1179	0.08327
2	303	-0.1733	14.1195	0.08326
2	304	-0.1733	14.1211	0.08326
2	305	-0.1733	14.1228	0.08325
2	306	-0.1733	14.1244	0.08325
2	307	-0.1733	14.126	0.08324
2	308	-0.1733	14.1275	0.08323
2	309	-0.1733	14.1291	0.08323
2	310	-0.1733	14.1307	0.08322
2	311	-0.1733	14.1322	0.08321
2	312	-0.1733	14.1338	0.08321
2	313	-0.1733	14.1353	0.0832
2	314	-0.1733	14.1368	0.08319
2	315	-0.1733	14.1383	0.08319
2	316	-0.1733	14.1398	0.08318
2	317	-0.1733	14.1413	0.08317
2	318	-0.1733	14.1428	0.08317
2	319	-0.1733	14.1443	0.08316
2	320	-0.1733	14.1458	0.08315
2	321	-0.1733	14.1472	0.08315
2	322	-0.1733	14.1487	0.08314
2	323	-0.1733	14.1501	0.08313
2	324	-0.1733	14.1516	0.08313
2	325	-0.1733	14.153	0.08312
2	326	-0.1733	14.1544	0.08311
2	327	-0.1733	14.1558	0.0831
2	328	-0.1733	14.1572	0.0831
2	329	-0.1733	14.1586	0.08309
2	330	-0.1733	14.16	0.08308
2	331	-0.1733	14.1614	0.08307
2	332	-0.1733	14.1628	0.08307
2	333	-0.1733	14.1642	0.08306
2	334	-0.1733	14.1656	0.08305
2	335	-0.1733	14.1669	0.08304
2	336	-0.1733	14.1683	0.08304
2	337	-0.1733	14.1696	0.08303
2	338	-0.1733	14.171	0.08302
2	339	-0.1733	14.1723	0.08301
2	340	-0.1733	14.1737	0.08301
2	341	-0.1733	14.175	0.083
2	342	-0.1733	14.1763	0.08299
2	343	-0.1733	14.1777	0.08298
2	344	-0.1733	14.179	0.08297
2	345	-0.1733	14.1803	0.08297
2	346	-0.1733	14.1816	0.08296
2	347	-0.1733	14.1829	0.08295
2	348	-0.1733	14.1842	0.08294
2	349	-0.1733	14.1855	0.08293
2	350	-0.1733	14.1869	0.08293
2	351	-0.1733	14.1882	0.08292
2	352	-0.1733	14.1894	0.08291
2	353	-0.1733	14.1907	0.0829
2	354	-0.1733	14.192	0.08289
2	355	-0.1733	14.1933	0.08289
2	356	-0.1733	14.1946	0.08288
2	357	-0.1733	14.1959	0.08287
2	358	-0.1733	14.1972	0.08286
2	359	-0.1733	14.1985	0.08285
2	360	-0.1733	14.1998	0.08284
2	361	-0.1733	14.201	0.08284
2	362	-0.1733	14.2023	0.08283
2	363	-0.1733	14.2036	0.08282
2	364	-0.1733	14.2049	0.08281
2	365	-0.1733	14.2062	0.0828
2	366	-0.1733	14.2074	0.08279
2	367	-0.1733	14.2087	0.08279
2	368	-0.1733	14.21	0.08278
2	369	-0.1733	14.2113	0.08277
2	370	-0.1733	14.2126	0.08276
2	371	-0.1733	14.2138	0.08275
2	372	-0.1733	14.2151	0.08274
2	373	-0.1733	14.2164	0.08274
2	374	-0.1733	14.2177	0.08273
2	375	-0.1733	14.2189	0.08272
2	376	-0.1733	14.2202	0.08271
2	377	-0.1733	14.2215	0.0827
2	378	-0.1733	14.2228	0.08269
2	379	-0.1733	14.224	0.08268
2	380	-0.1733	14.2253	0.08267
2	381	-0.1733	14.2266	0.08267
2	382	-0.1733	14.2279	0.08266
2	383	-0.1733	14.2292	0.08265
2	384	-0.1733	14.2304	0.08264
2	385	-0.1733	14.2317	0.08263
2	386	-0.1733	14.233	0.08262
2	387	-0.1733	14.2343	0.08261
2	388	-0.1733	14.2356	0.08261
2	389	-0.1733	14.2369	0.0826
2	390	-0.1733	14.2381	0.08259
2	391	-0.1733	14.2394	0.08258
2	392	-0.1733	14.2407	0.08257
2	393	-0.1733	14.242	0.08256
2	394	-0.1733	14.2433	0.08255
2	395	-0.1733	14.2446	0.08254
2	396	-0.1733	14.2459	0.08254
2	397	-0.1733	14.2472	0.08253
2	398	-0.1733	14.2485	0.08252
2	399	-0.1733	14.2498	0.08251
2	400	-0.1733	14.2511	0.0825
2	401	-0.1733	14.2524	0.08249
2	402	-0.1733	14.2537	0.08248
2	403	-0.1733	14.255	0.08247
2	404	-0.1733	14.2563	0.08247
2	405	-0.1733	14.2576	0.08246
2	406	-0.1733	14.2589	0.08245
2	407	-0.1733	14.2602	0.08244
2	408	-0.1733	14.2615	0.08243
2	409	-0.1733	14.2629	0.08242
2	410	-0.1733	14.2642	0.08241
2	411	-0.1733	14.2655	0.0824
2	412	-0.1733	14.2668	0.0824
2	413	-0.1733	14.2682	0.08239
2	414	-0.1733	14.2695	0.08238
2	415	-0.1733	14.2708	0.08237
2	416	-0.1733	14.2722	0.08236
2	417	-0.1733	14.2735	0.08235
2	418	-0.1733	14.2749	0.08234
2	419	-0.1733	14.2762	0.08233
2	420	-0.1733	14.2775	0.08233
2	421	-0.1733	14.2789	0.08232
2	422	-0.1733	14.2803	0.08231
2	423	-0.1733	14.2816	0.0823
